locationType,worldX,worldY,locationID,region,climate
Farm,981,51,981555155,Wrothgarian Mountains,4
Farm,589,300,58912730019,Dragontail Mountains,4
Farm,129,63,129656347,Glenumbra Moors,1
Farm,430,82,430428272,Urvaius,1
Farm,918,333,9180033370,Totambu,5
Farm,551,16,551081651,Dwynnen,1
Farm,892,204,89219204113,Wayrest,1
Farm,848,366,84811836604,Totambu,5
Farm,375,67,375696774,Daenia,1
Farm,156,155,1565115526,Daggerfall,3
Farm,179,84,1795584114,Glenpoint,3
Farm,165,202,1652720276,Daggerfall,1
Farm,649,330,64910633051,Dragontail Mountains,4
Farm,142,161,1428216186,Daggerfall,1
Farm,576,15,576901567,Phrygias,1
Farm,180,207,1805120784,Daggerfall,1
Farm,277,405,2777040501,Myrkwasa,7
Farm,820,125,8207012518,Wrothgarian Mountains,4
Farm,904,390,90411539060,Totambu,5
Farm,390,414,3906541451,Alik'r Desert,8
Farm,783,467,7832446759,Dragontail Mountains,4
Farm,252,15,252691509,Northmoor,1
Farm,244,210,2448321058,Daggerfall,1
Farm,395,125,3956112572,Anticlere,1
Farm,910,355,9106335564,Totambu,5
Farm,832,370,83211637001,Totambu,5
Farm,824,65,824186560,Wrothgarian Mountains,4
Farm,935,230,9359623077,Wayrest,1
Farm,655,301,65560301123,Dragontail Mountains,4
Farm,826,331,8265633154,Totambu,5
Farm,170,490,17010549069,Abibon-gora,7
Farm,969,308,9698130890,Mournoth,5
Farm,689,297,6895629710,Lainlyn,5
Farm,195,173,1957317336,Daggerfall,1
Farm,955,340,9551034076,Mournoth,5
Farm,627,49,627604992,Kambria,4
Farm,174,209,1742420923,Daggerfall,1
Farm,291,209,2914020951,Daggerfall,1
Farm,603,336,6032333652,Dragontail Mountains,4
Farm,841,361,8417336161,Totambu,5
Farm,544,35,544643568,Dwynnen,1
Farm,466,8,466580864,Phrygias,2
Farm,329,200,3296120060,Shalgora,1
Farm,115,159,1152715940,Daggerfall,1
Farm,517,478,51729478101,Dak'fron,9
Farm,944,232,9446723277,Wayrest,1
Farm,938,197,9383719781,Wrothgarian Mountains,4
Farm,546,36,5461153617,Dwynnen,1
Farm,767,443,76735443101,Dragontail Mountains,4
Farm,666,353,6668235345,Dragontail Mountains,4
Farm,147,137,1479513741,Glenpoint,3
Farm,327,434,3275543472,Alik'r Desert,8
Farm,279,133,2797213303,Shalgora,3
Farm,686,315,686111315114,Lainlyn,5
Farm,320,76,320557661,Ilessan Hills,1
Farm,663,282,6630428252,Lainlyn,4
Farm,482,68,482776813,Urvaius,1
Farm,236,183,2366918355,Daggerfall,1
Farm,952,398,9525539854,Dragontail Mountains,4
Farm,807,312,807102312116,Satakalaam,5
Farm,366,139,36611913958,Anticlere,1
Farm,621,72,621777210,Kambria,1
Farm,452,52,452725233,Urvaius,1
Farm,349,444,3495944473,Alik'r Desert,8
Farm,483,463,4835946331,Alik'r Desert,8
Farm,434,108,43410010892,Urvaius,1
Farm,513,26,5137326102,Dwynnen,1
Farm,696,332,6963333270,Kozanset,5
Farm,313,175,3136717555,Shalgora,1
Farm,904,137,9043713773,Wrothgarian Mountains,4
Farm,716,416,7161741601,Dragontail Mountains,4
Farm,858,83,858278331,Wrothgarian Mountains,4
Farm,873,379,8738137992,Totambu,5
Farm,744,455,74411945554,Dragontail Mountains,4
Farm,617,411,61711841115,Alik'r Desert,8
Farm,900,298,90068298120,Mournoth,5
Farm,853,184,85310618415,Wayrest,1
Farm,724,366,7249336644,Dragontail Mountains,4
Farm,771,346,771106346118,Totambu,5
Farm,654,427,65410142737,Santaki,4
Farm,907,354,9075435460,Totambu,5
Farm,361,127,3610812759,Anticlere,1
Farm,575,2,575950261,Phrygias,4
Farm,668,291,6686529118,Lainlyn,5
Farm,210,481,2106748158,Abibon-gora,7
Farm,975,359,97512435951,Mournoth,5
Farm,786,120,78612712003,Wrothgarian Mountains,4
Farm,729,40,7296840116,Wrothgarian Mountains,4
Farm,134,51,134375168,Northmoor,1
Farm,226,482,2269148226,Alik'r Desert,8
Farm,463,50,463375073,Urvaius,1
Farm,232,206,2325920647,Daggerfall,1
Farm,735,310,7357031052,Lainlyn,5
Farm,475,124,4759312490,Urvaius,1
Farm,561,367,5610136708,Tigonus,7
Farm,501,51,501515163,Dwynnen,1
Farm,775,306,7759630644,Satakalaam,5
Farm,537,57,537835758,Dwynnen,1
Farm,618,477,6186047756,Dak'fron,9
Farm,318,143,3187414355,Shalgora,1
Farm,234,97,234869731,Ilessan Hills,3
Farm,900,208,90011120868,Wayrest,1
Farm,784,467,78412746758,Dragontail Mountains,4
Farm,551,376,5513237659,Ayasofya,7
Farm,587,22,587742255,Phrygias,4
Farm,902,368,90211536864,Totambu,5
Farm,358,461,35860461118,Alik'r Desert,8
Farm,871,375,8715437545,Totambu,5
Farm,738,370,73810237063,Totambu,5
Farm,660,43,6601164314,Koegria,4
Farm,557,331,5576833172,Tigonus,7
Farm,305,489,30556489109,Alik'r Desert,8
Farm,529,39,529703920,Dwynnen,1
Farm,155,490,1559749070,Abibon-gora,7
Farm,807,189,8077318936,Menevia,1
Farm,61,105,615110503,Tulune,1
Farm,597,474,5976847467,Dak'fron,9
Farm,972,348,9721734858,Mournoth,5
Farm,709,77,709927770,Koegria,4
Farm,372,30,3721253063,Ykalon,1
Farm,179,125,1795412576,Glenpoint,3
Farm,325,181,3257418155,Shalgora,1
Farm,115,192,1150519256,Daggerfall,1
Farm,260,418,2600041817,Pothago,7
Farm,368,84,3681884115,Daenia,1
Farm,611,375,61110037581,Dragontail Mountains,4
Farm,719,447,7199644754,Dragontail Mountains,4
Farm,924,365,9247336505,Totambu,5
Farm,845,225,8451222554,Wayrest,1
Farm,749,289,7492928961,Lainlyn,5
Farm,589,85,58912585118,Kambria,1
Farm,306,434,3069143463,Myrkwasa,8
Farm,112,62,112616268,Glenumbra Moors,1
Farm,954,51,954685152,Wrothgarian Mountains,4
Farm,926,198,92610119884,Wrothgarian Mountains,3
Farm,655,429,6556542905,Santaki,4
Farm,591,79,591607908,Kambria,1
Farm,583,133,5834613378,Bhoriane,1
Farm,966,139,96655139118,Wrothgarian Mountains,4
Farm,881,168,8817016874,Orsinium Area,3
Farm,216,11,2161201174,Northmoor,1
Farm,608,477,608113477108,Dak'fron,9
Farm,865,27,865332731,Wrothgarian Mountains,4
Farm,129,59,129845970,Glenumbra Moors,1
Farm,982,289,9827428952,Mournoth,5
Farm,303,31,303373195,Ykalon,2
Farm,522,88,5221228803,Dwynnen,1
Farm,259,114,2591411458,Ilessan Hills,3
Farm,427,38,4271143805,Ykalon,1
Farm,547,401,5479540196,Alik'r Desert,8
Farm,332,168,3329516859,Anticlere,1
Farm,535,74,535777477,Dwynnen,1
Farm,534,93,5341159374,Dwynnen,1
Farm,985,293,9852329364,Mournoth,5
Farm,578,127,57810127111,Bhoriane,1
Farm,412,472,4126447206,Bergama,8
Farm,582,493,5826949372,Dak'fron,9
Farm,582,369,5828736956,Tigonus,7
Farm,682,304,6825830458,Lainlyn,5
Farm,976,375,9764537558,Mournoth,5
Farm,820,88,820798828,Wrothgarian Mountains,4
Farm,521,399,5216439995,Alik'r Desert,8
Farm,840,199,84011619955,Menevia,1
Farm,589,304,589125304109,Dragontail Mountains,4
Farm,441,22,44112722113,Ykalon,1
Farm,527,32,527993274,Dwynnen,1
Farm,854,340,8549534061,Totambu,5
Farm,514,388,5149338860,Ayasofya,7
Farm,480,454,4805945476,Antiphyllos,8
Farm,869,397,8696939760,Dragontail Mountains,4
Farm,941,93,941359372,Wrothgarian Mountains,4
Farm,829,328,8297732872,Totambu,5
Farm,539,407,5394540744,Alik'r Desert,8
Farm,189,197,1895919746,Daggerfall,1
Farm,665,392,6656939255,Dragontail Mountains,4
Farm,249,170,2499717076,Daggerfall,1
Farm,601,336,60126336114,Dragontail Mountains,4
Farm,558,297,5587029793,Tigonus,6
Farm,373,125,37310112596,Anticlere,1
Farm,984,217,9841321718,Gavaudon,4
Farm,978,303,97811330355,Mournoth,5
Farm,378,11,378671156,Ykalon,2
Farm,257,34,257643455,Northmoor,1
Farm,176,86,176248655,Glenpoint,3
Farm,237,214,2377621463,Daggerfall,1
Farm,527,385,5277038584,Ayasofya,7
Farm,634,365,6341836577,Dragontail Mountains,4
Farm,268,193,2688619361,Daggerfall,1
Farm,875,368,8757036890,Totambu,5
Farm,221,126,22112312610,Glenpoint,3
Farm,251,57,251505746,Northmoor,1
Farm,517,377,5175637769,Ayasofya,7
Farm,933,350,9335635003,Totambu,5
Farm,382,471,38212047161,Alik'r Desert,8
Farm,937,215,93722215123,Wayrest,3
Farm,94,71,94737109,Glenumbra Moors,1
Farm,324,44,324694482,Ykalon,1
Farm,513,377,51367377116,Ayasofya,7
Farm,872,38,872643870,Wrothgarian Mountains,4
Farm,830,123,830109123127,Wrothgarian Mountains,4
Farm,888,290,8880529072,Mournoth,5
Farm,753,94,7531169408,Wrothgarian Mountains,4
Farm,934,226,93412226118,Wayrest,1
Farm,666,83,666828377,Koegria,1
Farm,178,116,17859116104,Glenpoint,3
Farm,759,362,7598836290,Totambu,5
Farm,499,127,4995012767,Urvaius,1
Farm,909,379,9098737952,Totambu,5
Farm,305,484,3057048405,Alik'r Desert,8
Farm,935,358,9356335819,Totambu,5
Farm,594,342,5947634229,Tigonus,4
Farm,305,123,3055912372,Shalgora,3
Farm,309,390,3096939018,Sentinel,7
Farm,866,3,866690367,Wrothgarian Mountains,4
Farm,378,494,3787649460,Alik'r Desert,8
Farm,360,64,360936446,Daenia,1
Farm,740,113,7406011374,Wrothgarian Mountains,4
Farm,284,444,2847244473,Myrkwasa,8
Farm,333,90,333189068,Ilessan Hills,1
Farm,154,188,1546418872,Daggerfall,1
Farm,278,190,27872190109,Daggerfall,1
Farm,773,335,7737033508,Totambu,5
Farm,435,72,435097269,Urvaius,1
Farm,835,421,83512542176,Dragontail Mountains,4
Farm,371,107,3716310767,Daenia,1
Farm,727,132,7277013256,Alcaire,1
Farm,360,23,360762360,Ykalon,2
Farm,354,420,35406420113,Alik'r Desert,8
Farm,859,106,85910010677,Wrothgarian Mountains,4
Farm,135,40,135594076,Northmoor,1
Farm,865,432,86512343200,Ephesus,4
Farm,735,112,7359111254,Wrothgarian Mountains,4
Farm,649,445,6498844581,Santaki,9
Farm,130,165,1308416565,Daggerfall,1
Farm,579,61,57911861109,Kambria,1
Farm,213,206,2131020615,Daggerfall,1
Farm,786,34,786923463,Wrothgarian Mountains,4
Farm,419,164,41991164100,Anticlere,1
Farm,194,39,194133963,Northmoor,1
Farm,705,305,7056830527,Lainlyn,5
Farm,820,375,8203237526,Totambu,5
Farm,811,186,8115218627,Menevia,1
Farm,450,61,4501256168,Urvaius,1
Farm,899,332,89915332109,Totambu,5
Farm,588,300,5881430056,Tigonus,4
Farm,443,404,4434140464,Sentinel,8
Farm,277,183,27711018320,Daggerfall,1
Farm,965,406,9656340676,Dragontail Mountains,4
Farm,853,226,8535822663,Wayrest,1
Farm,154,75,154967552,Glenpoint,1
Farm,454,10,454541038,Phrygias,2
Farm,812,43,812144354,Wrothgarian Mountains,4
Farm,530,131,53010013164,Dwynnen,1
Farm,441,10,441761003,Ykalon,2
Farm,693,299,6935629986,Lainlyn,5
Farm,721,364,7214136456,Dragontail Mountains,4
Farm,413,390,4136739099,Sentinel,7
Farm,458,75,458637558,Urvaius,1
Farm,968,305,9683830558,Mournoth,5
Farm,112,199,1129719972,Daggerfall,1
Farm,716,495,7167249574,Dak'fron,9
Farm,71,105,713110558,Tulune,1
Farm,766,330,76610433076,Totambu,5
Farm,909,185,9095218564,Wayrest,3
Farm,212,29,212832956,Northmoor,1
Farm,447,453,4475245391,Alik'r Desert,8
Farm,778,93,7781199355,Wrothgarian Mountains,4
Farm,612,283,6128128367,Dragontail Mountains,4
Farm,231,69,231636973,Ilessan Hills,1
Farm,733,123,73312412355,Alcaire,1
Farm,384,6,384590632,Ykalon,2
Farm,577,380,5772738055,Tigonus,7
Farm,492,124,4929012465,Urvaius,1
Farm,943,336,9434733683,Mournoth,5
Farm,742,318,74283318100,Kozanset,5
Farm,603,407,6038340756,Alik'r Desert,8
Farm,971,236,9714423637,Wayrest,1
Farm,837,50,837675072,Wrothgarian Mountains,4
Farm,660,302,6601030256,Dragontail Mountains,4
Farm,987,148,9876414827,Wrothgarian Mountains,4
Farm,545,339,54512433959,Tigonus,7
Farm,501,445,50112244556,Alik'r Desert,8
Farm,982,263,9827026372,Wayrest,1
Farm,916,200,91652200118,Wayrest,3
Farm,340,20,340742076,Ykalon,2
Farm,224,78,2245578111,Ilessan Hills,3
Farm,861,192,8615819254,Wayrest,1
Farm,912,219,9126821952,Wayrest,1
Farm,856,483,8567648395,Dragontail Mountains,4
Farm,207,18,207191823,Northmoor,1
Farm,821,343,8216934312,Totambu,5
Farm,249,101,24910210161,Ilessan Hills,3
Farm,920,47,9207647100,Wrothgarian Mountains,4
Farm,459,81,459618159,Urvaius,1
Farm,645,369,6459236936,Dragontail Mountains,4
Farm,473,39,473353988,Phrygias,1
Farm,619,470,6192247069,Dak'fron,9
Farm,83,77,83367759,Glenumbra Moors,1
Farm,289,192,289106192113,Daggerfall,1
Farm,228,72,228547273,Ilessan Hills,1
Farm,647,303,6473130344,Dragontail Mountains,4
Farm,179,82,179608235,Glenpoint,3
Farm,481,47,481564719,Urvaius,1
Farm,382,404,3825040483,Sentinel,7
Farm,846,480,8465248073,Dragontail Mountains,4
Farm,207,184,20710018456,Daggerfall,1
Farm,218,459,2185045963,Kairou,7
Farm,114,182,1146018252,Daggerfall,1
Farm,797,286,79786286101,Satakalaam,5
Farm,770,390,7705239013,Dragontail Mountains,4
Farm,886,121,8867012178,Wrothgarian Mountains,4
Farm,455,10,455721004,Phrygias,2
Farm,811,360,8115436072,Totambu,5
Farm,232,442,2327044277,Kairou,7
Farm,887,170,88710817005,Orsinium Area,3
Farm,505,473,5050947356,Dak'fron,9
Farm,614,99,614559963,Bhoriane,1
Farm,661,73,661057358,Koegria,1
Farm,548,425,5485442572,Alik'r Desert,8
Farm,340,106,3408310668,Shalgora,1
Farm,640,65,640406586,Kambria,1
Farm,736,345,7366734565,Totambu,5
Farm,355,150,35559150115,Anticlere,1
Farm,274,446,2743244661,Myrkwasa,8
Farm,120,168,12011116854,Daggerfall,1
Farm,100,153,1006815360,Tulune,1
Farm,509,430,5096343077,Alik'r Desert,8
Farm,756,379,756110379113,Dragontail Mountains,4
Farm,515,430,5159543054,Alik'r Desert,8
Farm,566,113,5666111365,Bhoriane,1
Farm,686,487,6866948754,Dak'fron,9
Farm,790,153,7906515358,Menevia,4
Farm,114,173,11410417315,Daggerfall,1
Farm,559,424,5590442417,Alik'r Desert,8
Farm,852,309,8523730970,Satakalaam,5
Farm,139,171,1396417199,Daggerfall,1
Farm,287,187,2876018783,Daggerfall,1
Farm,636,493,63670493120,Dak'fron,9
Farm,374,113,37400113104,Daenia,1
Farm,519,84,519678409,Dwynnen,1
Farm,663,89,663548995,Koegria,1
Farm,944,445,9447744574,Dragontail Mountains,4
Farm,933,208,93311920861,Wayrest,3
Farm,390,171,3906517165,Anticlere,1
Farm,131,156,1315915627,Daggerfall,1
Farm,429,128,42910612869,Anticlere,1
Farm,563,329,56356329114,Tigonus,7
Farm,924,358,9246535829,Totambu,5
Farm,983,293,9830429361,Mournoth,5
Farm,850,166,8507416665,Orsinium Area,1
Farm,836,240,8362224073,Wayrest,5
Farm,967,264,9675626476,Wayrest,1
Farm,260,33,260673379,Northmoor,1
Farm,398,443,3988144365,Alik'r Desert,8
Farm,495,99,495789977,Dwynnen,1
Farm,938,300,938109300111,Mournoth,5
Farm,507,40,5071024052,Dwynnen,1
Farm,799,311,7990131108,Satakalaam,5
Farm,687,2,687310261,Wrothgarian Mountains,4
Farm,321,177,3212817792,Shalgora,1
Farm,424,410,4240341058,Sentinel,8
Farm,485,79,485587955,Urvaius,1
Farm,909,390,90912439065,Totambu,5
Farm,410,123,4102712384,Anticlere,1
Farm,620,93,6201793114,Bhoriane,1
Farm,900,423,9009642388,Dragontail Mountains,4
Farm,156,138,15622138102,Glenpoint,3
Farm,457,95,457919584,Urvaius,1
Farm,451,369,4519136940,Ayasofya,7
Farm,688,86,688568664,Koegria,1
Farm,412,117,4125511755,Anticlere,1
Farm,183,132,1831713254,Glenpoint,3
Farm,854,484,8549648474,Dragontail Mountains,4
Farm,300,452,30010045296,Alik'r Desert,8
Farm,508,389,508124389108,Ayasofya,7
Farm,786,408,78663408109,Dragontail Mountains,4
Farm,647,325,6474932584,Dragontail Mountains,4
Farm,446,35,446693568,Ykalon,1
Farm,519,38,519103861,Dwynnen,1
Farm,299,195,2992619551,Daggerfall,1
Farm,497,48,497064856,Dwynnen,1
Farm,898,173,89810217363,Orsinium Area,3
Farm,749,135,7495613570,Alcaire,1
Farm,91,148,91116148123,Tulune,1
Farm,420,375,4200937560,Sentinel,7
Farm,417,161,4171716159,Anticlere,1
Farm,941,334,9413633445,Mournoth,5
Farm,952,371,9527437147,Mournoth,5
Farm,545,376,54511837670,Ayasofya,7
Farm,172,485,1723148570,Abibon-gora,7
Farm,933,242,933122242104,Wayrest,1
Farm,440,463,4403646356,Bergama,8
Farm,185,127,1857612703,Glenpoint,3
Farm,434,37,4341243773,Ykalon,1
Farm,592,97,592429735,Kambria,1
Farm,271,139,2715013954,Shalgora,3
Farm,929,180,9296018056,Wrothgarian Mountains,4
Farm,264,190,26412319051,Daggerfall,1
Farm,335,149,3354214945,Anticlere,1
Farm,362,425,36210442514,Alik'r Desert,8
Farm,372,143,3726914382,Anticlere,1
Farm,479,91,479389133,Urvaius,1
Farm,535,333,5352033376,Tigonus,6
Farm,402,64,402976441,Daenia,1
Farm,754,95,754749515,Wrothgarian Mountains,4
Farm,901,204,9015620476,Wayrest,1
Farm,707,444,70711644460,Dragontail Mountains,4
Farm,552,334,5526333472,Tigonus,7
Farm,748,311,7488431152,Lainlyn,5
Farm,359,381,3594538131,Sentinel,7
Farm,810,92,8106392115,Wrothgarian Mountains,4
Farm,813,159,8139615954,Menevia,3
Farm,435,142,43512314276,Anticlere,1
Farm,460,106,4607310663,Urvaius,1
Farm,625,16,625781668,Wrothgarian Mountains,4
Farm,697,103,6972910328,Alcaire,1
Farm,957,363,9571436308,Mournoth,5
Farm,698,122,6984012264,Alcaire,1
Farm,487,157,4874615754,Anticlere,1
Farm,589,102,58911010219,Bhoriane,1
Farm,636,66,6361566110,Kambria,1
Farm,699,332,69910233268,Kozanset,5
Farm,816,287,8165628754,Satakalaam,5
Farm,755,281,7556728156,Lainlyn,5
Farm,360,140,3605414060,Anticlere,1
Farm,570,395,5704939569,Alik'r Desert,8
Farm,446,98,4461089868,Urvaius,1
Farm,120,79,120847961,Glenumbra Moors,1
Farm,243,65,2431156556,Northmoor,1
Farm,790,359,7905435960,Totambu,5
Farm,355,148,35574148114,Anticlere,1
Farm,558,106,55810010631,Dwynnen,1
Farm,886,184,8868218495,Wayrest,1
Farm,392,97,392729797,Daenia,1
Farm,596,58,596325883,Kambria,1
Farm,221,200,2216720072,Daggerfall,1
Farm,424,69,424886992,Urvaius,1
Farm,757,376,7575837633,Dragontail Mountains,4
Farm,956,455,9562245514,Dragontail Mountains,4
Farm,826,39,826583997,Wrothgarian Mountains,4
Farm,380,85,380148522,Daenia,1
Farm,721,132,7218113272,Alcaire,1
Farm,900,278,9007327872,Mournoth,5
Farm,928,293,9289529352,Mournoth,5
Farm,966,254,9663225432,Wayrest,1
Farm,327,158,3276815858,Shalgora,1
Farm,343,10,343131064,Ykalon,2
Farm,798,112,7988311242,Wrothgarian Mountains,4
Farm,772,290,7726729076,Satakalaam,5
Farm,411,9,4111180954,Ykalon,2
Farm,184,219,1849221963,Daggerfall,1
Farm,589,20,589142006,Phrygias,4
Farm,324,5,3241110524,Ykalon,2
Farm,171,492,1715649291,Abibon-gora,7
Farm,945,263,9457926361,Wayrest,1
Farm,382,488,3827648856,Alik'r Desert,8
Farm,727,67,727246759,Wrothgarian Mountains,4
Farm,874,51,874045156,Wrothgarian Mountains,4
Farm,455,63,455066313,Urvaius,1
Farm,335,478,33510447812,Alik'r Desert,8
Farm,414,451,4147645177,Bergama,8
Farm,860,111,8605511165,Wrothgarian Mountains,4
Farm,548,46,548564688,Dwynnen,1
Farm,670,343,6702834352,Dragontail Mountains,4
Farm,359,86,359738681,Daenia,1
Farm,395,148,3958214899,Anticlere,1
Farm,692,287,6929728749,Lainlyn,5
Farm,855,168,8556816865,Orsinium Area,3
Farm,265,192,2657019276,Daggerfall,1
Farm,384,31,3845631108,Ykalon,1
Farm,619,390,6195839058,Alik'r Desert,4
Farm,680,287,6807328777,Lainlyn,5
Farm,472,30,4721013063,Phrygias,2
Farm,150,494,1508649460,Abibon-gora,7
Farm,721,347,7215234799,Kozanset,5
Farm,203,164,2032316470,Daggerfall,3
Farm,957,237,9571723704,Wayrest,1
Farm,271,132,27158132123,Shalgora,3
Farm,783,323,78337323101,Totambu,5
Farm,345,158,34511415856,Anticlere,1
Farm,559,19,559521914,Dwynnen,1
Farm,422,118,4225411858,Anticlere,1
Farm,557,347,5571934768,Tigonus,7
Farm,369,74,369657458,Daenia,1
Farm,176,54,176525463,Northmoor,1
Farm,426,87,426498736,Urvaius,1
Farm,286,63,28610963108,Ilessan Hills,1
Farm,156,198,1565819808,Daggerfall,1
Farm,214,47,214204765,Northmoor,1
Farm,631,109,6316910933,Bhoriane,1
Farm,292,426,2927442667,Myrkwasa,7
Farm,759,28,759152855,Wrothgarian Mountains,4
Farm,721,317,7215431744,Kozanset,5
Farm,367,145,36759145120,Anticlere,1
Farm,393,414,3932041459,Alik'r Desert,8
Farm,241,126,2419612677,Ilessan Hills,3
Farm,251,456,2514545686,Alik'r Desert,8
Farm,369,373,3690637369,Sentinel,7
Farm,930,295,93073295122,Mournoth,5
Farm,323,381,3236938155,Sentinel,7
Farm,385,33,3851733125,Ykalon,1
Farm,518,338,5187933869,Tigonus,6
Farm,523,27,523732718,Dwynnen,1
Farm,951,365,9511036552,Mournoth,5
Farm,497,102,4972710299,Dwynnen,1
Farm,912,449,9128144926,Ephesus,4
Farm,514,360,51411936061,Tigonus,7
Farm,553,62,553586244,Dwynnen,1
Farm,642,446,6425644670,Dak'fron,9
Farm,180,456,1807345638,Abibon-gora,7
Farm,363,15,3637715102,Ykalon,2
Farm,605,324,6056932470,Dragontail Mountains,4
Farm,592,455,5929245570,Dak'fron,9
Farm,720,447,72012744767,Dragontail Mountains,4
Farm,273,168,2732716872,Daggerfall,1
Farm,286,24,286902458,Ykalon,2
Farm,717,301,7175630114,Lainlyn,5
Farm,744,407,7446140738,Dragontail Mountains,4
Farm,918,234,91810223427,Wayrest,1
Farm,384,150,3845615077,Anticlere,1
Farm,897,80,897958072,Wrothgarian Mountains,4
Farm,949,240,9497224083,Wayrest,1
Farm,933,257,9338125767,Wayrest,1
Farm,425,379,425123379124,Sentinel,7
Farm,501,110,501109110116,Dwynnen,1
Farm,710,418,7103541873,Dragontail Mountains,4
Farm,494,19,494311949,Phrygias,2
Farm,888,402,8881240265,Dragontail Mountains,4
Farm,887,84,887828445,Wrothgarian Mountains,4
Farm,831,369,8316036969,Totambu,5
Farm,887,343,8875834358,Totambu,5
Farm,834,186,8340318604,Menevia,1
Farm,586,131,58611013154,Bhoriane,1
Farm,933,67,933796758,Wrothgarian Mountains,4
Farm,885,207,8859620752,Wayrest,1
Farm,190,479,1908647970,Abibon-gora,7
Farm,931,67,931066774,Wrothgarian Mountains,4
Farm,458,73,458567355,Urvaius,1
Farm,140,208,1409920860,Daggerfall,1
Farm,555,75,555377549,Dwynnen,1
Farm,98,94,98569460,Glenumbra Moors,1
Farm,784,445,7849644560,Dragontail Mountains,4
Farm,714,375,7147437554,Dragontail Mountains,4
Farm,976,99,9767399109,Wrothgarian Mountains,4
Farm,195,57,1951057102,Northmoor,1
Farm,848,330,8489233092,Totambu,5
Farm,802,298,8020929868,Satakalaam,5
Farm,287,165,2877016558,Daggerfall,1
Farm,916,66,916606669,Wrothgarian Mountains,4
Farm,728,292,7286729255,Lainlyn,5
Farm,674,84,674778490,Koegria,1
Farm,339,47,339634744,Ykalon,1
Farm,633,348,6339734886,Dragontail Mountains,4
Farm,178,480,1786448068,Abibon-gora,7
Farm,268,479,2687047970,Alik'r Desert,8
Farm,937,232,93710223241,Wayrest,1
Farm,166,498,1668149872,Abibon-gora,7
Farm,257,205,25706205119,Daggerfall,1
Farm,162,134,16272134120,Glenpoint,3
Farm,342,106,34211510664,Shalgora,1
Farm,352,10,35211510109,Ykalon,2
Farm,625,372,62563372106,Dragontail Mountains,4
Farm,990,351,9907235170,Mournoth,5
Farm,131,71,131617119,Glenumbra Moors,1
Farm,805,169,8055116931,Menevia,1
Farm,718,338,7189633860,Kozanset,5
Farm,574,472,5746447268,Dak'fron,9
Farm,916,13,9161413106,Wrothgarian Mountains,4
Farm,697,107,69722107114,Alcaire,1
Farm,839,211,8395121161,Menevia,1
Farm,796,115,7964411545,Wrothgarian Mountains,4
Farm,384,423,38473423116,Alik'r Desert,8
Farm,264,209,2643220996,Daggerfall,1
Farm,849,445,8497844568,Ephesus,4
Farm,916,437,9166943706,Ephesus,4
Farm,182,52,182695261,Northmoor,1
Farm,306,45,306594510,Ykalon,1
